objectid,age,gender
6116293931ee975e584d6b1c,64.0,-1.0
6116272b31ee975e584d42f6,73.0,-1.0
6130734a627bfbae31cd1398,46.0,1.0
6116274d31ee975e584d457f,49.0,1.0
613fed0ebba4618becada44b,42.0,-1.0
611626f731ee975e584d3f27,58.0,1.0
6194d752609d25628d41cc2e,75.0,1.0
613feaa3bba4618becad8c50,81.0,-1.0
6130739a627bfbae31cd19a3,82.0,-1.0
611628c831ee975e584d6248,86.0,-1.0
6116275631ee975e584d4623,67.0,1.0
6130becd4a00cdf42425c6d6,79.0,-1.0
6116253431ee975e584d1d46,30.0,-1.0
613fedb9bba4618becadab1a,75.0,1.0
611625bb31ee975e584d2756,65.0,1.0
6130c3be4a00cdf4242620b5,40.0,-1.0
6116295031ee975e584d6cfd,45.0,-1.0
6130c4504a00cdf424262bf2,57.0,1.0
6130bf644a00cdf42425d1a6,7.0,1.0
6130c11a4a00cdf42425f0c5,73.0,-1.0
613fed3bbba4618becada5f5,30.0,-1.0
6130c3734a00cdf424261b3c,72.0,-1.0
6116298d31ee975e584d7189,66.0,-1.0
613feda2bba4618becadaa37,83.0,1.0
6116256631ee975e584d20fe,75.0,-1.0
6116275e31ee975e584d46c6,49.0,1.0
611625dc31ee975e584d29b2,30.0,-1.0
613febb1bba4618becad96a9,50.0,1.0
6130bf1d4a00cdf42425cc92,78.0,1.0
6130c0634a00cdf42425e3cb,66.0,-1.0
6130732a627bfbae31cd1129,60.0,-1.0
6130744c627bfbae31cd26f6,68.0,-1.0
6130c3fe4a00cdf4242625e3,77.0,1.0
611628f331ee975e584d658d,32.0,-1.0
6130731d627bfbae31cd1029,47.0,1.0
611625d231ee975e584d28f7,48.0,-1.0
6116272d31ee975e584d431b,76.0,1.0
6130c2134a00cdf424260269,82.0,-1.0
611627c431ee975e584d4e9e,64.0,-1.0
6116297c31ee975e584d704a,53.0,1.0
611628c531ee975e584d61fc,71.0,1.0
61307381627bfbae31cd17ac,65.0,-1.0
6130c16a4a00cdf42425f669,85.0,1.0
6130bfcf4a00cdf42425d96b,85.0,1.0
6130c08b4a00cdf42425e676,81.0,1.0
6194d79a609d25628d41ce4c,58.0,-1.0
6116280031ee975e584d52ff,18.0,1.0
6194d740609d25628d41cbae,57.0,-1.0
6130be764a00cdf42425c078,0.0,-1.0
6130c4494a00cdf424262b6d,70.0,-1.0
6130731c627bfbae31cd101d,69.0,-1.0
6130bda04a00cdf42425b1b0,38.0,1.0
6116274b31ee975e584d4550,71.0,-1.0
613feafebba4618becad8fc6,92.0,1.0
613fee31bba4618becadafe4,74.0,1.0
6130c19c4a00cdf42425fa09,64.0,-1.0
6130c0e74a00cdf42425ed0e,68.0,1.0
6130c0b34a00cdf42425e936,61.0,1.0
61307446627bfbae31cd2683,37.0,-1.0
613fedb7bba4618becadaafe,60.0,1.0
6194da30609d25628d41e181,89.0,1.0
6130c35c4a00cdf42426198c,62.0,1.0
6116297e31ee975e584d706d,67.0,1.0
6194d94f609d25628d41daeb,53.0,-1.0
613073f8627bfbae31cd2081,84.0,-1.0
6130c45b4a00cdf424262cca,48.0,-1.0
6116281631ee975e584d54a1,84.0,1.0
6130c0854a00cdf42425e616,53.0,1.0
6116274f31ee975e584d459f,73.0,-1.0
6130bdd44a00cdf42425b550,68.0,-1.0
6130c3fc4a00cdf4242625ca,11.0,1.0
613072a7627bfbae31cd0731,65.0,1.0
6130bf3f4a00cdf42425cefc,52.0,-1.0
6130c36f4a00cdf424261ae8,70.0,1.0
6130c1e44a00cdf42425ff21,59.0,1.0
6130c32c4a00cdf424261623,67.0,1.0
613fee35bba4618becadb00e,61.0,-1.0
6130beea4a00cdf42425c8fb,58.0,1.0
6116274d31ee975e584d4573,50.0,-1.0
6194dac8609d25628d41e5e7,69.0,1.0
6130c0ee4a00cdf42425ed96,79.0,1.0
6130c0c14a00cdf42425ea3c,24.0,-1.0
6130c0e44a00cdf42425ecdb,88.0,1.0
61307493627bfbae31cd2c76,58.0,1.0
6194d967609d25628d41dba5,51.0,1.0
613fecfcbba4618becada38e,59.0,1.0
6130c1064a00cdf42425ef52,51.0,-1.0
613fec59bba4618becad9d3e,77.0,-1.0
6130c1024a00cdf42425ef0e,29.0,1.0
613fecc2bba4618becada145,48.0,-1.0
6130c2f44a00cdf424261233,50.0,1.0
6130c3744a00cdf424261b41,64.0,1.0
6130c4614a00cdf424262d48,85.0,1.0
6130c1e04a00cdf42425fed4,76.0,1.0
6130bf204a00cdf42425ccd6,81.0,1.0
6130bfef4a00cdf42425dbc1,27.0,-1.0
6130c2044a00cdf424260159,50.0,1.0
6130bf5a4a00cdf42425d0e7,69.0,-1.0
6130c4774a00cdf424262efa,52.0,-1.0
6130c2484a00cdf42426065c,59.0,1.0
6130be484a00cdf42425bd63,86.0,-1.0
6116282931ee975e584d55ff,72.0,-1.0
6116294731ee975e584d6c42,86.0,1.0
611628f831ee975e584d65f6,75.0,1.0
613feab6bba4618becad8d09,42.0,1.0
6116276031ee975e584d46ee,62.0,-1.0
613febaabba4618becad965b,82.0,-1.0
6194d86e609d25628d41d464,69.0,1.0
613febe2bba4618becad989b,71.0,-1.0
6116266731ee975e584d33f5,63.0,-1.0
613072da627bfbae31cd0b12,79.0,1.0
6130731d627bfbae31cd1036,71.0,1.0
6116296431ee975e584d6e85,40.0,1.0
6130c4234a00cdf4242628af,57.0,1.0
6130bec04a00cdf42425c5e3,50.0,1.0
6194d943609d25628d41da95,30.0,1.0
611625e231ee975e584d2a21,40.0,-1.0
6130c1a14a00cdf42425fa6f,76.0,-1.0
6130736e627bfbae31cd164c,82.0,-1.0
6130c2874a00cdf424260ae9,48.0,-1.0
6130746b627bfbae31cd2961,56.0,1.0
6116254931ee975e584d1ece,75.0,1.0
613072cb627bfbae31cd09f9,56.0,1.0
613fee02bba4618becadae16,63.0,1.0
6130c3c74a00cdf424262178,82.0,-1.0
6130c2084a00cdf4242601aa,48.0,-1.0
611625fb31ee975e584d2bfa,86.0,-1.0
6130be7d4a00cdf42425c107,65.0,1.0
613fecd3bba4618becada1f4,65.0,-1.0
6130c24f4a00cdf4242606dd,48.0,1.0
613072fc627bfbae31cd0da1,51.0,-1.0
6130c2a74a00cdf424260d3b,48.0,1.0
6116288d31ee975e584d5dcd,33.0,-1.0
6194da2c609d25628d41e160,13.0,-1.0
613fec73bba4618becad9e3e,81.0,1.0
6194da02609d25628d41e021,81.0,1.0
6116277131ee975e584d4843,40.0,-1.0
611628e031ee975e584d641e,72.0,1.0
6130c0cf4a00cdf42425eb4f,54.0,1.0
6130c2474a00cdf424260648,19.0,1.0
6130c1464a00cdf42425f3dc,12.0,-1.0
6130c2c54a00cdf424260f32,56.0,-1.0
611627dd31ee975e584d5076,62.0,-1.0
6130bd7a4a00cdf42425aef1,84.0,-1.0
6130c3df4a00cdf424262393,50.0,-1.0
6130c38a4a00cdf424261ce8,72.0,1.0
6130c4734a00cdf424262e9b,62.0,1.0
6116270931ee975e584d4072,43.0,1.0
613feacfbba4618becad8dff,47.0,1.0
613feb61bba4618becad9384,37.0,1.0
6130c37d4a00cdf424261bea,83.0,1.0
613fec49bba4618becad9c9d,69.0,-1.0
6130beb54a00cdf42425c508,65.0,1.0
6194d854609d25628d41d3a5,24.0,1.0
613074b9627bfbae31cd2f60,47.0,1.0
613fed54bba4618becada702,75.0,-1.0
6116260931ee975e584d2d0b,40.0,-1.0
6130bfe14a00cdf42425dac8,87.0,-1.0
613072ec627bfbae31cd0c62,86.0,1.0
61307346627bfbae31cd1358,71.0,-1.0
6116262431ee975e584d2f00,39.0,-1.0
6130be774a00cdf42425c092,47.0,-1.0
6130c0644a00cdf42425e3da,48.0,-1.0
6194d930609d25628d41da0a,85.0,-1.0
6116255831ee975e584d1fe9,71.0,-1.0
613feb4bbba4618becad92b3,67.0,1.0
6130c3a24a00cdf424261ea2,44.0,1.0
613feb56bba4618becad931c,75.0,1.0
6130c1b44a00cdf42425fbc7,57.0,-1.0
6116272631ee975e584d428e,29.0,-1.0
613fed91bba4618becada97e,63.0,1.0
6130c40e4a00cdf42426271b,68.0,-1.0
6130bf1f4a00cdf42425ccc2,22.0,1.0
6194d9a5609d25628d41dd75,51.0,-1.0
6194d5bf609d25628d41c06d,38.0,1.0
6130c2324a00cdf4242604c7,72.0,1.0
611625f331ee975e584d2b5f,25.0,1.0
6116262b31ee975e584d2f8b,68.0,-1.0
6194d959609d25628d41db34,66.0,1.0
6116266e31ee975e584d3478,66.0,1.0
6194d678609d25628d41c5d8,64.0,1.0
613fed6cbba4618becada7f5,29.0,-1.0
611625eb31ee975e584d2ac0,86.0,-1.0
611627be31ee975e584d4e38,69.0,-1.0
6130c2694a00cdf4242608df,75.0,-1.0
611625fd31ee975e584d2c27,70.0,-1.0
6116282b31ee975e584d5629,63.0,1.0
6116276731ee975e584d476c,84.0,-1.0
6130beb34a00cdf42425c4df,44.0,-1.0
611627c331ee975e584d4e8e,76.0,-1.0
6194d7d5609d25628d41cff0,70.0,1.0
613fec4bbba4618becad9cb3,69.0,-1.0
613fedc9bba4618becadabc0,40.0,-1.0
6130bf784a00cdf42425d30c,4.0,-1.0
6116296531ee975e584d6e97,67.0,1.0
6116264631ee975e584d319e,47.0,1.0
613fee5ebba4618becadb1a5,75.0,1.0
61307365627bfbae31cd159f,68.0,1.0
6194d901609d25628d41d8b3,53.0,1.0
611627a931ee975e584d4c8b,47.0,1.0
61307303627bfbae31cd0e31,57.0,-1.0
6116285f31ee975e584d5a14,56.0,1.0
6130c1d44a00cdf42425fe01,48.0,1.0
6194d889609d25628d41d533,76.0,-1.0
6130c08f4a00cdf42425e6ab,53.0,-1.0
6130beb04a00cdf42425c4b4,66.0,1.0
6130743f627bfbae31cd25e7,71.0,-1.0
6194d709609d25628d41ca0e,49.0,-1.0
6130c1de4a00cdf42425feaf,52.0,-1.0
6130c25c4a00cdf4242607e2,83.0,-1.0
613fead9bba4618becad8e57,64.0,1.0
6130c1a44a00cdf42425fa9a,66.0,1.0
6130c1c44a00cdf42425fce5,43.0,1.0
6116292231ee975e584d692f,30.0,1.0
61307387627bfbae31cd182c,62.0,1.0
6130c41d4a00cdf424262834,7.0,1.0
6130be444a00cdf42425bd29,58.0,1.0
613febc9bba4618becad979c,40.0,-1.0
6130bd964a00cdf42425b0f3,81.0,-1.0
6130bded4a00cdf42425b700,43.0,1.0
6130be6b4a00cdf42425bfcb,81.0,-1.0
6130c3db4a00cdf424262344,54.0,1.0
6130c0bc4a00cdf42425e9e3,25.0,1.0
6130732b627bfbae31cd1138,43.0,1.0
6116267431ee975e584d34ed,62.0,1.0
6194d7a6609d25628d41cea4,53.0,-1.0
6116260e31ee975e584d2d6f,26.0,1.0
613073f7627bfbae31cd206c,41.0,-1.0
6130737a627bfbae31cd1731,54.0,1.0
613072c8627bfbae31cd09c8,38.0,1.0
613fea98bba4618becad8be3,29.0,-1.0
6194d9d3609d25628d41dec9,75.0,1.0
613fea91bba4618becad8b9f,62.0,-1.0
611625e031ee975e584d29f3,25.0,-1.0
6130be174a00cdf42425ba22,60.0,1.0
6130c3864a00cdf424261ca7,53.0,-1.0
6130bed94a00cdf42425c7b7,70.0,1.0
6130bf424a00cdf42425cf3a,51.0,1.0
6130c2ae4a00cdf424260db3,57.0,1.0
6130c43d4a00cdf424262a92,23.0,-1.0
6130c44e4a00cdf424262bcd,53.0,-1.0
6116298131ee975e584d709e,73.0,1.0
613fed07bba4618becada3fe,64.0,-1.0
6116274231ee975e584d4499,68.0,1.0
6130730b627bfbae31cd0ed3,74.0,1.0
6116291e31ee975e584d68e1,63.0,1.0
6116287131ee975e584d5b95,53.0,-1.0
6130be4a4a00cdf42425bd8b,62.0,-1.0
6130c43a4a00cdf424262a63,61.0,1.0
613fec83bba4618becad9ed4,50.0,1.0
6130c3ff4a00cdf4242625fd,54.0,1.0
6194d9a2609d25628d41dd5f,23.0,-1.0
6130c0c64a00cdf42425ea99,65.0,1.0
6116294c31ee975e584d6cb3,78.0,1.0
6116269631ee975e584d3769,27.0,1.0
6130744a627bfbae31cd26c7,28.0,-1.0
6130bd3b4a00cdf42425aa84,47.0,1.0
6116260c31ee975e584d2d45,54.0,-1.0
6194d8e8609d25628d41d7fa,87.0,-1.0
6130746f627bfbae31cd29ae,38.0,-1.0
6194dacc609d25628d41e603,65.0,-1.0
613fec01bba4618becad99e9,71.0,1.0
611625a631ee975e584d25c9,55.0,1.0
6130c0b84a00cdf42425e997,58.0,1.0
6130c1ad4a00cdf42425fb3e,76.0,-1.0
6130c1c84a00cdf42425fd29,62.0,1.0
613072d4627bfbae31cd0ab5,48.0,1.0
613fed4ebba4618becada6c5,53.0,1.0
61307317627bfbae31cd0fb6,62.0,-1.0
61307315627bfbae31cd0f92,23.0,-1.0
6130be7c4a00cdf42425c0f1,70.0,1.0
6130739a627bfbae31cd199a,60.0,-1.0
613feba5bba4618becad962c,28.0,-1.0
6116298231ee975e584d70bc,73.0,1.0
613feba5bba4618becad962b,51.0,-1.0
613fed4cbba4618becada6b0,58.0,1.0
6194d730609d25628d41cb32,81.0,1.0
611626fc31ee975e584d3f84,66.0,-1.0
6116284031ee975e584d57aa,16.0,-1.0
611627ed31ee975e584d5195,63.0,-1.0
613feb73bba4618becad943b,14.0,1.0
6194d677609d25628d41c5d3,32.0,1.0
6130c18a4a00cdf42425f8ac,83.0,1.0
6130c19d4a00cdf42425fa22,18.0,1.0
6116273731ee975e584d43d6,74.0,-1.0
613fee82bba4618becadb31a,82.0,1.0
6130c2384a00cdf42426053c,71.0,1.0
6194da3a609d25628d41e1c6,65.0,1.0
6116297a31ee975e584d7021,73.0,-1.0
6130bfbb4a00cdf42425d7f1,72.0,-1.0
6130bd834a00cdf42425af9a,76.0,1.0
6130be764a00cdf42425c086,48.0,-1.0
6116275431ee975e584d45fe,59.0,1.0
6130bd384a00cdf42425aa4a,57.0,-1.0
6130c2a94a00cdf424260d5f,24.0,-1.0
6116285a31ee975e584d59b1,68.0,-1.0
6130c1244a00cdf42425f175,28.0,-1.0
6194d8f3609d25628d41d84a,88.0,1.0
613fec85bba4618becad9eed,47.0,-1.0
6130bd734a00cdf42425ae7a,60.0,1.0
6194d7ac609d25628d41cecb,68.0,1.0
6130c3b54a00cdf424262000,23.0,1.0
6130be874a00cdf42425c1bc,83.0,1.0
6194da5e609d25628d41e2cc,57.0,-1.0
6130bf6e4a00cdf42425d24f,9.0,-1.0
6130c0524a00cdf42425e2b0,37.0,1.0
613fec53bba4618becad9d03,71.0,1.0
6130c1e04a00cdf42425fed5,49.0,1.0
6116288531ee975e584d5d34,33.0,-1.0
6194d870609d25628d41d472,69.0,-1.0
6130beb34a00cdf42425c4e4,73.0,-1.0
6130bda94a00cdf42425b259,78.0,-1.0
6194d8ec609d25628d41d817,53.0,-1.0
6130c0874a00cdf42425e638,65.0,1.0
613073e2627bfbae31cd1ee0,24.0,1.0
6130c2904a00cdf424260b99,30.0,-1.0
613feadebba4618becad8e88,46.0,-1.0
6130bd294a00cdf42425a928,42.0,1.0
6130bed94a00cdf42425c7b0,50.0,-1.0
613072bb627bfbae31cd08c8,67.0,-1.0
6130736f627bfbae31cd1664,70.0,-1.0
613072ad627bfbae31cd07ae,64.0,1.0
6130c32f4a00cdf424261657,65.0,1.0
6116289e31ee975e584d5f23,49.0,-1.0
61307456627bfbae31cd27b4,86.0,-1.0
611625b831ee975e584d2712,62.0,-1.0
613fed66bba4618becada7b8,62.0,-1.0
6130bd614a00cdf42425ad38,83.0,1.0
6130c1c24a00cdf42425fcbf,82.0,1.0
6116277b31ee975e584d490c,71.0,1.0
613072cd627bfbae31cd0a21,65.0,1.0
6116290431ee975e584d66ca,82.0,1.0
6130c16a4a00cdf42425f66d,60.0,1.0
6130bd7d4a00cdf42425af2b,16.0,-1.0
613feaefbba4618becad8f31,32.0,-1.0
6130c0bd4a00cdf42425e9fb,50.0,-1.0
613fed20bba4618becada4f9,68.0,1.0
6116296331ee975e584d6e75,48.0,-1.0
61307437627bfbae31cd254c,45.0,-1.0
613febecbba4618becad990f,63.0,-1.0
6116292d31ee975e584d6a1c,28.0,1.0
6116272031ee975e584d4219,65.0,1.0
6116290631ee975e584d66f1,63.0,1.0
6130c1f84a00cdf42426007f,6.0,1.0
61307376627bfbae31cd16e0,46.0,1.0
6130c32b4a00cdf424261612,66.0,1.0
6130c32a4a00cdf4242615fe,76.0,-1.0
6194d5b4609d25628d41c01e,54.0,1.0
6130bd624a00cdf42425ad3a,86.0,1.0
613072eb627bfbae31cd0c4e,49.0,1.0
6116265431ee975e584d3299,64.0,1.0
6130beff4a00cdf42425ca75,62.0,-1.0
6194d59d609d25628d41bf7a,37.0,1.0
6130be2e4a00cdf42425bba3,76.0,1.0
611625ee31ee975e584d2af6,43.0,1.0
6116254831ee975e584d1ebb,53.0,-1.0
6116266531ee975e584d33d7,35.0,1.0
6194d928609d25628d41d9d0,68.0,-1.0
613fec29bba4618becad9b61,74.0,1.0
613febbbbba4618becad9704,50.0,1.0
6130bf574a00cdf42425d0bb,58.0,-1.0
6130c0044a00cdf42425dd2c,84.0,1.0
613fec62bba4618becad9d90,48.0,-1.0
611626e531ee975e584d3dbc,68.0,-1.0
6130c1794a00cdf42425f773,76.0,1.0
613febb0bba4618becad96a4,66.0,1.0
6116260431ee975e584d2ca2,59.0,1.0
6130bfc84a00cdf42425d8e8,55.0,1.0
6130735f627bfbae31cd153e,62.0,1.0
6194d658609d25628d41c4e8,21.0,1.0
611628f931ee975e584d6600,87.0,-1.0
6130c1754a00cdf42425f72b,63.0,-1.0
6130bea24a00cdf42425c3aa,37.0,1.0
6130bf1e4a00cdf42425cca1,77.0,-1.0
6194d639609d25628d41c404,73.0,-1.0
6130c43a4a00cdf424262a65,62.0,1.0
6194da6a609d25628d41e32b,65.0,1.0
6130bf7f4a00cdf42425d39a,54.0,-1.0
6116258131ee975e584d2306,69.0,1.0
613feb35bba4618becad91dc,43.0,1.0
6194d580609d25628d41bea7,48.0,-1.0
6194d953609d25628d41db09,60.0,1.0
611626d131ee975e584d3c1b,68.0,-1.0
613fed7ebba4618becada8ae,73.0,1.0
6116293431ee975e584d6ab1,60.0,1.0
613feb43bba4618becad925f,43.0,1.0
6194da6d609d25628d41e340,62.0,1.0
61307328627bfbae31cd110d,63.0,1.0
6130bef44a00cdf42425c9ae,83.0,1.0
6194d8e2609d25628d41d7c9,67.0,-1.0
613feb78bba4618becad9471,60.0,-1.0
6130bdbc4a00cdf42425b3b1,46.0,-1.0
6116288131ee975e584d5cdc,71.0,-1.0
6130bf084a00cdf42425cb1d,83.0,1.0
613fed94bba4618becada99d,35.0,1.0
6130c1924a00cdf42425f947,79.0,1.0
6116277431ee975e584d4871,93.0,1.0
61307393627bfbae31cd1916,68.0,1.0
6194d7d4609d25628d41cfed,54.0,1.0
611626f131ee975e584d3eaf,78.0,1.0
6130c4724a00cdf424262e8b,58.0,-1.0
613fed7dbba4618becada8a5,52.0,1.0
6130c18d4a00cdf42425f8ec,10.0,-1.0
611627df31ee975e584d509b,37.0,1.0
613072aa627bfbae31cd076f,47.0,-1.0
613fed48bba4618becada689,45.0,-1.0
6130c4424a00cdf424262af8,72.0,1.0
613074a1627bfbae31cd2d8a,46.0,1.0
6116285831ee975e584d5981,56.0,1.0
613fee78bba4618becadb2ba,65.0,1.0
6194d77e609d25628d41cd7c,55.0,1.0
6116288c31ee975e584d5dc5,74.0,-1.0
6130bfc14a00cdf42425d873,71.0,1.0
6130bf814a00cdf42425d3b4,83.0,1.0
6116291531ee975e584d6829,43.0,1.0
613fece4bba4618becada29c,59.0,1.0
6116280c31ee975e584d53d6,71.0,1.0
6130c0c84a00cdf42425eab6,50.0,1.0
611628e831ee975e584d64bd,78.0,-1.0
6130be2d4a00cdf42425bb97,28.0,1.0
6116268f31ee975e584d36d4,51.0,1.0
6130bd334a00cdf42425a9e0,69.0,-1.0
611626bc31ee975e584d3a63,80.0,-1.0
6194d6c9609d25628d41c831,34.0,-1.0
6130c4364a00cdf424262a0b,26.0,1.0
6130c13d4a00cdf42425f335,23.0,1.0
611627c931ee975e584d4ef8,92.0,-1.0
6130c23b4a00cdf424260572,40.0,1.0
6116257e31ee975e584d22cf,39.0,1.0
6116283631ee975e584d56f5,30.0,1.0
6130c04c4a00cdf42425e243,85.0,-1.0
6130c3dd4a00cdf42426236e,69.0,-1.0
6130c2df4a00cdf4242610e1,88.0,-1.0
6194da9e609d25628d41e4ac,80.0,1.0
6116287331ee975e584d5bbe,61.0,1.0
613fee15bba4618becadaed5,51.0,1.0
61307487627bfbae31cd2b7f,62.0,1.0
6116280731ee975e584d538a,5.0,1.0
6194d87f609d25628d41d4e7,82.0,-1.0
6130c34a4a00cdf424261858,51.0,-1.0
6116289531ee975e584d5e71,50.0,-1.0
6130bd914a00cdf42425b096,51.0,1.0
6194da46609d25628d41e222,76.0,1.0
6130bdc54a00cdf42425b44d,70.0,1.0
6194d720609d25628d41cabd,78.0,1.0
6130bfc54a00cdf42425d8b7,63.0,1.0
6130c3dc4a00cdf424262355,79.0,-1.0
611627e531ee975e584d5110,61.0,1.0
6194d95c609d25628d41db50,68.0,1.0
611625ca31ee975e584d2853,77.0,1.0
613fee07bba4618becadae4d,34.0,-1.0
6130c3444a00cdf4242617dc,38.0,-1.0
6130c30b4a00cdf4242613c7,72.0,1.0
6130bde84a00cdf42425b6a9,69.0,1.0
6130be264a00cdf42425bb0f,62.0,1.0
6116288631ee975e584d5d41,71.0,-1.0
6130c14d4a00cdf42425f463,45.0,-1.0
613fea9cbba4618becad8c0d,45.0,-1.0
611627b731ee975e584d4d9d,78.0,1.0
611626a431ee975e584d3877,74.0,1.0
613072c4627bfbae31cd0975,69.0,-1.0
613feb2dbba4618becad9190,42.0,1.0
6116280d31ee975e584d53ef,40.0,1.0
6130c3074a00cdf42426137f,55.0,1.0
6194d656609d25628d41c4d7,59.0,1.0
61307377627bfbae31cd16ef,69.0,-1.0
6194dad4609d25628d41e639,85.0,1.0
613fecd4bba4618becada1f8,92.0,1.0
6130bf2b4a00cdf42425cd98,76.0,-1.0
613fecfdbba4618becada39a,62.0,-1.0
61307490627bfbae31cd2c35,76.0,1.0
6130c4064a00cdf424262687,65.0,-1.0
6116273731ee975e584d43c8,77.0,-1.0
613fedcdbba4618becadabe7,47.0,1.0
611626c131ee975e584d3acb,67.0,-1.0
611628e631ee975e584d649e,77.0,1.0
6194d5c9609d25628d41c0ba,47.0,-1.0
6194d880609d25628d41d4ed,80.0,1.0
613fed5dbba4618becada756,75.0,-1.0
6130bd2a4a00cdf42425a938,29.0,1.0
6130c3d74a00cdf4242622f0,34.0,1.0
611627ae31ee975e584d4ced,69.0,-1.0
6130c45f4a00cdf424262d10,72.0,-1.0
6130c2994a00cdf424260c33,50.0,1.0
6194da21609d25628d41e10f,67.0,1.0
6116296731ee975e584d6eb7,66.0,-1.0
613fed72bba4618becada834,70.0,1.0
6130c1584a00cdf42425f525,75.0,-1.0
613febd8bba4618becad9832,70.0,-1.0
6116296b31ee975e584d6f09,53.0,1.0
6130c0e14a00cdf42425eca1,62.0,1.0
6130c0374a00cdf42425e0c2,12.0,-1.0
6130bf7d4a00cdf42425d35e,68.0,1.0
6194d808609d25628d41d172,57.0,-1.0
6130bf264a00cdf42425cd38,12.0,1.0
6194d72b609d25628d41cb0c,59.0,1.0
6130bf1b4a00cdf42425cc79,54.0,1.0
6194d86c609d25628d41d459,57.0,1.0
613fee96bba4618becadb3e9,37.0,-1.0
6130bf774a00cdf42425d2ff,70.0,-1.0
613fec95bba4618becad9f8d,66.0,1.0
6194d8a6609d25628d41d60b,81.0,1.0
6130c0764a00cdf42425e4fe,66.0,-1.0
6194d8ac609d25628d41d63b,54.0,1.0
6130c3e74a00cdf42426244a,69.0,1.0
6130bf674a00cdf42425d1de,74.0,1.0
613fec09bba4618becad9a3a,47.0,1.0
613feba2bba4618becad960b,71.0,1.0
6116269e31ee975e584d3807,58.0,1.0
6130bdbb4a00cdf42425b3a2,89.0,-1.0
6116291231ee975e584d67ec,62.0,-1.0
6116295931ee975e584d6db4,72.0,-1.0
61307333627bfbae31cd11e7,61.0,1.0
613fec97bba4618becad9fa2,60.0,1.0
6116273431ee975e584d4395,85.0,-1.0
6130bf654a00cdf42425d1b5,89.0,1.0
6130744b627bfbae31cd26e2,58.0,1.0
6194da1c609d25628d41e0eb,73.0,1.0
6130bec74a00cdf42425c66f,4.0,-1.0
6194d9a8609d25628d41dd8d,62.0,-1.0
6130c0414a00cdf42425e182,55.0,1.0
613072d3627bfbae31cd0a97,52.0,-1.0
613fed99bba4618becada9d2,32.0,-1.0
613fec19bba4618becad9ad1,73.0,1.0
6130bf914a00cdf42425d4de,74.0,1.0
6130732f627bfbae31cd1197,81.0,1.0
6130be5b4a00cdf42425beaa,55.0,-1.0
6116262831ee975e584d2f4b,68.0,-1.0
613072cc627bfbae31cd0a16,71.0,-1.0
6116292131ee975e584d6918,50.0,1.0
613fed8fbba4618becada962,78.0,1.0
6130bdcf4a00cdf42425b50c,43.0,-1.0
6116278531ee975e584d49c8,54.0,1.0
6194d773609d25628d41cd24,43.0,-1.0
6116267631ee975e584d351b,69.0,-1.0
6116295f31ee975e584d6e23,67.0,-1.0
6116296631ee975e584d6eb3,49.0,1.0
611626f031ee975e584d3e9e,65.0,1.0
6194d582609d25628d41beba,47.0,1.0
611626bc31ee975e584d3a4f,48.0,1.0
6130bdbd4a00cdf42425b3c8,68.0,-1.0
6116263031ee975e584d2ff7,80.0,1.0
613febf1bba4618becad9940,73.0,1.0
6194daa8609d25628d41e4f3,37.0,1.0
613feb02bba4618becad8fef,62.0,1.0
611625e831ee975e584d2a88,50.0,1.0
6116288031ee975e584d5cc5,58.0,-1.0
6130c18f4a00cdf42425f911,27.0,-1.0
611625b931ee975e584d2721,80.0,1.0
611627ec31ee975e584d518e,20.0,-1.0
6194d9e8609d25628d41df65,61.0,-1.0
6130bd714a00cdf42425ae4d,58.0,-1.0
6116268e31ee975e584d36ce,89.0,-1.0
6130c2164a00cdf4242602a6,67.0,-1.0
6130738c627bfbae31cd188d,46.0,-1.0
611626d931ee975e584d3cb5,51.0,-1.0
613fee5cbba4618becadb197,66.0,-1.0
613fec6dbba4618becad9dfc,66.0,1.0
6130c3064a00cdf424261374,67.0,1.0
6130c1db4a00cdf42425fe84,34.0,1.0
6130bf5c4a00cdf42425d10f,73.0,-1.0
6116274031ee975e584d4474,66.0,1.0
613feb50bba4618becad92df,76.0,1.0
6130c0054a00cdf42425dd37,61.0,-1.0
611625bc31ee975e584d2758,43.0,1.0
6130730a627bfbae31cd0ebd,52.0,1.0
6130bd5f4a00cdf42425ad11,69.0,-1.0
6130c1a44a00cdf42425fa98,54.0,1.0
6130c2674a00cdf4242608ab,31.0,1.0
6130c0dd4a00cdf42425ec62,41.0,1.0
6130be4b4a00cdf42425bd9d,20.0,1.0
613fec0fbba4618becad9a6f,31.0,1.0
6130c3d34a00cdf424262282,85.0,1.0
6130bd624a00cdf42425ad39,54.0,-1.0
6130beff4a00cdf42425ca73,60.0,-1.0
6130c1714a00cdf42425f6e4,79.0,1.0
6130c02e4a00cdf42425e02c,70.0,-1.0
6130bd1c4a00cdf42425a81e,83.0,1.0
6130c25f4a00cdf424260812,64.0,-1.0
6116269731ee975e584d3772,48.0,-1.0
613feab9bba4618becad8d25,63.0,1.0
611625b631ee975e584d26ef,72.0,1.0
6130c1064a00cdf42425ef5c,67.0,-1.0
6130c3724a00cdf424261b23,41.0,1.0
6130735b627bfbae31cd14ef,49.0,1.0
6116254b31ee975e584d1ef7,86.0,-1.0
6130c4264a00cdf4242628ee,67.0,1.0
6130bdd94a00cdf42425b5a1,64.0,1.0
61307333627bfbae31cd11dc,70.0,1.0
